떡국,http://blog.naver.com/PostView.nhn?blogId=gimpo2010&logNo=221288471217,"초지일관 떡국은 간편식으로김포 쌀을 이용하여 만든 제품으로 맛있기로 소문난 떡국입니다.바쁜 아침 식사 대용으로도 손색이 없고, 아이들 간식이나 야식으로 먹어도 부담이 없습니다.해외여행 나갈 실 때나 캠핑 갈 때에도 구비해 가시면 더없이 좋으며,언제 어디서든 맛있는  고향의 맛! 을 느낄 수 있는 진한 육수 맛! 을 고스란히 담아낸맛있는 떡국을 드실 수 있습니다.김포 쌀로 만들어서 떡국 떡이 더욱 쫄깃쫄깃 거리고 기름에 튀기지 않아  국물 맛도 담백하고 맛이 아주 좋아  2분이면 떡국이 완성되니, 집에 비상식량으로  보관해놓으시면 금상첨화입니다.갑자기 집에 먹을 것이 떨어졌을 때, 언제든지 부담 없이 먹어도  좋은 남녀노소 인기 대표 메뉴입니다.초지일관 떡국 조리시 유의사항을  잘 확인해 주세요.전자레인지 조리 불가, 뜨거운 물 조심! 주의해주시고 조리하시면 됩니다.초지일관 떡국 용기를 개봉해 보았습니다. 개봉시 뚜껑을 반만 뜯어주세요. 다시 물을 넣고 덮어야 합니다.뚜껑을 열어보니 포장된 떡이 보이네요. 제 생각에는 그냥 떡이 그냥 컵라면처럼 담아져 있을 거라 생각했는데,   비닐 포장된 떡국 떡을 보니, 상온에 보관해도 떡이 변질되지 않는 이유와  떡이 용기에 그냥 들어있지 않고 한 번 더 포장하니 매우 위생적이다 생각되었습니다. 떡 봉지를 꺼내면 밑에 스프가 들어 있습니다.떡 중 쌀이 99.5%스프 내 사골 분말이 29.89% (호주산)100% 쌀떡이라고 해야 할 것 같습니다. 다른 첨가물이 없이 옛날 방식 그대로 만들었네요.떡국 떡을 개봉하여 용기에 담은 후 스프도 넣어주세요.떡국 용기에 팔팔 끓인 물을  부어 주세요.떡국을 맛있게 끓이는 팁 : 물은 용기 안선까지 부어주세요.싱겁게 먹고 싶다면 입맛에 따라 물을 조절해 드셔도 됩니다.용기 뚜껑을 덮고 2분만 기다리면  됩니다. 드디어 완성된 떡국! 방금 막 가마솥에서 끓인 것처럼 김이 모락모락!한 수저 입에 넣으니, 입안 가득 깊은 사골 육수 맛에 떡은 쫄깃쫄깃!시골에서 먹던 할머니 표  떡국 맛이 나네요. 떡국 이제 힘들게 끓이지 마세요. 이제 초지일관 떡국만 준비하면 됩니다.1Box에 6개가 들어 있어 캠핑이나 나들이 갈 때에도 좋으며,병원에 병문안 가실 때에도 음료수나 과일 대신  선물용 포장 Box 초지일관  떡국을가져가시면 정말 좋아하실 선물이 될 것입니다.2분이면 간단히 식사 대용이 가능하고,밀가루가 아니라 쌀이라 위에도 부담이 적습니다.나이 드신 부모님이나, 밀가루 음식을 싫어하는 사람들에게도 좋은쫄깃쫄깃 맛있는  초지일관 떡국을 권해드리고 싶습니다.떡국을  먹으려면 수저가 필요한데,수저를 일일이 싸서 가져가야 하는 것 아닐까? 불편한  것 아닐까? 걱정되시죠?야외에서 쉽고 간편하게 먹을 수 있게 1회용 수저도 들어있어 수저 걱정 안 해도 됩니다.   ​초지일관 떡국 조리방법 : 1. 포장된 떡을 개봉하여 컵에 담고 동봉된 스프를 넣어주세요.2. 100℃ 이상 끓인 물을  용기 안쪽 선까지 물을 붓고 뚜껑을 닫아주세요.3. 약 2분 만 기다렸다가  저어준 후 맛있는 떡국을 드시면 됩니다.컵라면과  똑같이 조리하는 것도 쉽고 간편하지만, 할머니나 친정엄마가 끓여준 떡국처럼 초등학생도 혼자서 맛있는 떡국을 끓여 먹을 수 있어 좋은 것 같습니다. 바쁜 현대인이나 주부들한테 꼭 필요한 비상식품으로구비해 놓으시면 언제든지 만들어 먹을 수 있어 마음이 든든해집니다."
떡국,http://blog.naver.com/PostView.nhn?blogId=isyoon71&logNo=221287921689,"떡국 좋아하는 호박네는 자주 자주 떡국을 해 먹곤 합니다.그래서 그런지 식구들도 떡국을 아주 좋아하게 되었는데요.자주 해먹기 때문에 매번 다양한 방법으로 또 다른 방법으로 떡국을 개발해서 새로운 레시피를 만들어보고 있습니다.실험정신 강한 호기심 대마왕 호박네이거든요 ^^떡국은 육수만 잘 만들면 뭘해도 맛납니다.워낙 좋아해 다양한 방법으로 만들어 먹는데요. 이번에 시아버님이 어디선가소고기 한 덩어리와 떡국 가래떡을 가져오셔서 요걸로 떡국을 만들어 보았습니다.꼬들꼬들 잘 말랐을 때 떡국을 잘 썰어서 냉동보관하고 때때로 꺼내서 해 먹는 떡국은 언제 먹어도 맛납니다.스테이크용 소고기인듯 한데 오늘은 떡국 고명 소고기로 변신할 겁니다.잘게 썰어 다져서 설탕 1스푼, 진간장 1스푼 넣고 마늘 대충 썰어서 1스푼 넉넉하게 넣어잘 양념해 30분 이상 두어요~ 후추도 살짝 뿌려주어 잡내를 제거 합니다.호박네 멸치육수에는 건새우와 다시마 건표고버섯이 항상 들어갑니다.건표고는 평소 말려두었다가 쓰면 영양가도 훨씬 높고 더 감칠맛이 납니다.건새우랑 건다시마 함께 넣어 육수를 만들어 줍니다.가끔은 북어대가리도 넣어서 만들어요^^이렇게 소고기를 볶아두어서 고명으로 사용할 겁니다.한꺼번에 떡국에 소고기를 넣어 떡국을 만들기도 하지만이렇게 하면 나중에 추가로 떡국을 만들어 먹을 때 편리합니다.그냥 먹어도 맛난 소고기볶음이 되지요^^떡국의 기본 간은 간장으로 맞춥니다.진간장과 조선간장의 장단점이 다 있어서 호박네는 두 가지를 섞어서 사용합니다.모자란 간은 마지막에 소금으로 추가를 해서 일단은 좀 슴슴하게 간을 맞추어 봅니다.간이 세면 나중에 간조절이 어려워 지니까요^^보통은 계란지단을 따로 만들어 먹기도 하는데오늘은 간단 버전입니다. 그대로 끓을 때 계란물과 쪽파를 같이 살살 풀면 요렇게 계란국처럼~깔끔함을 원하면 계란지단을 따로 만들어 고명을 얹는게 더 이쁘긴 합니다.요기에 살짝 김가루를 뿌려도 맛이 좋습니다.어떤때는 뿌리고 어떤때는 그냥 먹고 ㅋㅋ 자유롭습니다.오늘은 소고기마늘볶음이 맛나서 김가루는 넣지 않았습니다.떡이 너무 풀어지면 맛이 없어서 끓여서 바로 먹는게 제일로 맛있습니다.실패하지 않고 쉽고 맛나게 끓일 수 있는 떡국 레시피 중 하나입니다 ^^"
떡국,http://blog.naver.com/PostView.nhn?blogId=seelee7830&logNo=221298613720,"부산 문현동 * 양미가6월달은 쉬는날이 중간마다 있어서 아주 기분이 좋네요 :)기분도 좋고~ 날씨도 좋고~ 배만 두둑하면 더 좋을듯!그래서 오늘은 처음으로 양갈비를 도전하러 갔습니다.예전에 맛이 궁금해서 마트에서 파는 양고기를  사서 구워먹은 적이 있는데, 잡내제거를 잘못했는지 엄청 비렸었거든요ㅜㅜ그 후로 양고기를 먹어본적이 없어서 두려움반 설렘반으로 문현동 양미가에 갔습니다.주차장은 건물 뒤쪽에 있구요~ 양미가는 3층에 있습니다.양미가 입구, 외관부터 깔끔합니다.이른시간에 왔더니 손님들이 많지는 않았어요ㅎㅎㅎㅎ내부가 아주 넓어서 환기도 잘되는지 고기굽는 냄새가 안날정도였어요.앉자마자 주문부터 고고 gogo양갈비와 양등심, 양꼬치에 떡국까지 여러 맛을 볼 수 있는 2인세트를 주문했습니다.주류 종류도 많아서 회식장소로 괜찮을 것 같아요ㅎㅎㅎㅎ빠르게 세팅되는 기본 반찬들양파절임과 마늘소스, 그리고 양고기 먹을 때 빠질 수 없다는 쯔란이 준비됩니다.중국식 향신료라 해서 약간 긴장쓰왼쪽은 진한 카레가루에요ㅋㄷ신선해보이는 다른 밑반찬들도 준비되었어요. 시원한 동치미 국물도 굿고기 먹기 전에 샐러드로 입가심좀 해주고~숯이 어찌나 많이 들어있는지 먹는 내내 얼굴이 뜨거웠떠여ㅠㅠㅠㅠㅠㅠ맛있는걸 먹기 위해 참아낸다....!이제 고기만 구우면 모든 준비 완료저녁인데도 날이 밝아 좋고~탁 트인 창가자리에 앉으니 기분도 좋고~선홍빛의 양고기가 두둑히 준비됐어요!!!딱 보면 알 수 있듯이 왼쪽이 양등심, 뼈있는게 양갈비, 그리고 양꼬치가 두개가 나와요.양갈비부터 잘 달궈진 불판에 올려줍니다아아앙생긴건 진짜 그냥 돼지인데 고기 때깔이 너무 곱네요ㅋㅋㅋㅋㅋㅋ양미가의 좋은점은 직원분이 처음부터 끝까지 구워주세요 *.*양고기는 익숙치 않아서 언제 익었는지 판단하기 어려울 수 있는데직원분이 케어해주셔서 편하게 먹을 수 있었어요ㅎㅎㅎㅎ양갈비 익어갈즘 양등심도 같이 올려서 굽굽고기 흐름 끊기면 좋지 않아뒤집으시기 시작해따!!!!! 드디어 다 익어가나요!!!!잘 익은 고기들을 잘라서 먹기 좋게 앞으로 내어 주십니다 :)양고기는 바삭 익히는 것보다 소고기처럼 적당히 익혀먹는게 더 맛있나봐요ㅎㅎㅎ고기를 잘라서 구워버리니 부위가 섞여서 헷갈리네요ㅋㅋㅋㅋㅋㅋ하지만 고기 중독자로서 이정도는 구분이 가능해야죠^-^양등심은 살코기 부분이 많고 결이 한쪽으로 나있는 부분이 많아요!저는 소고기도 등심은 제 기준에 약간 텁텁해서 안좋아하는데, 양고기는 왜이렇게 촉촉하죠?씹을수록 너무 고소하더라구요ㅋㅋㅋㅋㅋㅋㅋㅋㅋ저 사실 소고기보다 맛있어서 놀랬어요;;;;끝맛에 약간 양고기 특유의 맛이 나긴하는데 역한정도가 아니라 음미하기 좋은 정도에요!양갈비는 뼈에 붙어있던 살을 도려낸거라 비계 부분이 약간씩 붙어있어요ㅋㅋㅋㅋ갈비는 비계가 있음에도 잘 씹히고 육즙이 퐉! 터졌어요~ 양고기가 이렇게나 맛있는 고기였다니... 비싸서 문제긴 하지만ㅠㅠㅠㅠ양미가만의 마늘소스는 마늘맛이 강하지 않으면서도 적당히 달달해서 혹시나 입맛이 예민해서 양고기가 비리다 느끼시는 분들도 소스 찍어드시면 괜찮을거같아요.쯔란은 긴장하며 슬쩍 찍어먹어봤는데 그렇게 향신료향이 강하지 않았어요.해바라기 씨 씹는 맛도나고ㅋㅋㅋㅋㅋ 끝에 약간 쌉쌀한?맛이 났지만 카레가루랑 섞어 먹어서 그런지 생각보다 첫 도전 치고 괜찮았음!개인적으로 양고기 본연의 맛으로 먹는게 더 맛있긴했어요ㅎㅎㅎㅎㅎ고기가 왤케 부드러운거야.... 소고기보다 더 맛있는데요?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ불씨 살아있을 때 얼른 양꼬치도 올려주고~열심히 고기먹다가 약간 태우긴했지만, 뭔가 향신료 맛이 느껴지는 매운맛이었어요!술마실때 양꼬치는 먹어봤는데ㅋㅋㅋㅋㅋ 술없이 맨정신으로 먹으니 또 새로운맛양의 어떤부위로 꼬치를 만든건진 모르겠는데 바베큐 뜯는 식감이에요.양고기를 어느정도 다먹어갈때즘 2인세트에 포함된 떡국을 요청했습니다.양갈비 뼈대가 떡국에 퐁당 담겨져있어요ㅋㅋㅋㅋㅋㅋ디저트로 배도 나오구요~떡국에 빠질 수 없는 김치도 나옵니다.양고기를 구우면서 자르고 남은 갈비 뼈대를 넣어서 떡국을 끓이나봐요.조미료 맛은 전혀 안나고 사골처럼 깊은 국물 맛이 우러났습니다.떡국은 적당히 퍼지지도 않고 몰랑몰랑 해서 쩝쩝거리며 먹는맛이 좋네요ㅋㅋㅋㅋㅋㅋㅋ심심하다 느낄 땐 배추김치 하나 올려먹으면 꿀맛!적당히 배불렀다..... 다음번엔 주머니 두둑하게 다시 와야겠어요ㅋㅋㅋㅋㅋㅋ양고기에 대한 편견을 깨준 양미가!다음번에 회식하면 소고기 대신 이거 먹으러 가자해야쥐 키킼"
떡국,http://blog.naver.com/PostView.nhn?blogId=11ansgallry&logNo=221290745882,"안녕하세요 앨리스입니다.그냥 편의점에 갔더니 새로운것이 보여서 구매하게된#편의점신상 #똑쌀떡국 그런데 편의점 신상인줄 알았는데후기를 찾아보니.. 한참 전에 나왔더라구요;;#gs25편의점 에서 구매한 편의점 신상 똑살떡국은뜨거운 물만 부어 3분후에 바로 먹을수 있는 떡국이라고 하는데요.편의점 신상 똑쌀떡국은국내상 쌀을 사용한 떡국으로기본 베이스는 사골엑기스랍니다.편의점 신상 똑쌀떡국을 먹기전,원재료와 영양성분도 살펴보았어요.편의점 신상 똑살떡국은떡 / 스프 구성으로 이루어져 있었으며진공 압축 포장되어있던 떡에는방부제도 들어있으니 꼭 -!!빼주셔야 한답니다 ㅋㅋ편의점 신상 똑쌀떡국 통에 떡과 스프를 넣고, 뜨거운 물을  표시되어있는 선까지 담아 3분정도 기다려주었어요.편의점 신상 똑쌀떡국 속의 떡이과연 뜨거운 물만으로도 익을수 있을까?하는 걱정이 조금 되었지만3분이 지나고 보니, 떡의 두께가 얇아딱딱하지 않고 부드럽고 쫄깃하게 익어있는 모습을 볼 수 있었어요.일단 편의점 신상 똑쌀떡국의기본 베이스 국물이 사골이라그런지여기에 라면의 면만 넣으면 '사리곰탕면'이될것만 같은 느낌과 맛이었어요.하지만, 편의점 신상 똑쌀떡국에서제일 중요한 것은 떡국 속 떡이겠죠?!앞전에 언급했듯이 떡의 두께가얇아서떡을 먹을때.. 식감의 부족함이 느껴졌어요.또한. 보관을 오래한 떡은.. 쩐내? 군둥내?가 난다고하잖아요많이는 아니었지만, 전혀 없다고 할수도 없을것 같아요.때문에 재구매는 0% 입니다."
떡국,http://blog.naver.com/PostView.nhn?blogId=jungmin9782&logNo=221264335171,오늘의 저녁 집밥메뉴는떡국이였어요 .요새는 시판용 사골곰탕으로떡국을 간단하게 끓일 수 있어서반찬없을때  빠르게 아침식사 준비할때떡국이 딱 이더군요 .떡국은 고명을 이쁘게 만드려면지단을 만들어  예쁜 판형 모양을 지단위에어  찍어 내기만 하면 되서  고명 만들기 편해요 ~요 별모양.하트모양 판형은다이소에서 구매했어요.당근.오이등 찍어서 모양낼 때아주 편하고 좋아요 ~~달걀은 흰자 .노른자 분리해서구워서 지단을 만들고 김은 얇게 자르고 소고기는 굴소스한수저 .들기름한수저넣고 소금후추 살짝 뿌려 팬에 구워주면되요 .#떡국고명재료#떡국고명만들기지단 고명을 그냥 채썰기 하는 것보다판형으로 모양을 찍어 내니예뻐서  보기에도 훨  좋네요 .~~시판용 사골곰탕 두팩을 뜯어끓여서 끓인 후 만두 먼저넣고끓이다 떡국 떡을 넣고 파  썰어 넣고 끓이면 되요.ㅡ .큰 볼에  떡국을 떠서  그 위에 고명을 이쁘게 만들어서  떡국 위에  올리니  아주 이쁘고 좋네요 ~떡국 고명 예쁘게 만들기 정리해 볼께요 .맛나게 익은 물김치와 뚝딱만들어진 떡국으로 맛난 저녁을먹고 tv를 보고  주말 일상이 그러하듯 편안하고  맛난 하루 였어요 .
떡국,http://blog.naver.com/PostView.nhn?blogId=marigoldegg&logNo=221285606617,안녕하세요 1일1란을 실천하는계란매니아 메리골드유정란입니다오늘의 계란요리는 떡국입니다떡국하면 계란이 빠질 수 가 없죠어제 저녁 갑자기 떡국이 먹고싶어메리골드유정란 넣고맛있게 끓여봤습니다떡국을 끓이기 위해선 일단떡을 물에 불려줘야겠조?방금 막 뽑아나온 떡이라면 모르겠지만보통 떡들은 냉동시켜놓으니해동 후 물에 담궈줘야합니다그리고 계란이 필요한데요계란은 두말하면 잔소리 메리골드유정란이죠난황색이 짙고 노른자가 탱탱한 계란메리골드유정란입니다마늘도 몇개 콕콕 다져줍니다물이 끓으면 떡국 떡을 넣구요계란을 살살 돌려가며 풀어줍니다파송송 썰어서 깨 톡톡 올려 준 뒤김가루 뿌려주면환상적인 계란요리 떡국 완성!떡국에는 다른 반찬이 필요없죠잘익은 김치 하나만 있으면 끝!계란이 마구마구 들어간계란요리 떡국 한숟갈 떠서 먹습니다쫀득쫀득한 떡에 부드럽고 고소한계란이 더해지니 더할 나위 없네요거기다 김치까지 살포시 올려 먹으면너무나도 완벽한 저녁밥이 됩니다내겐 너무 완벽한 계란요리!맛있게 잘 먹었습니다 호호1일 1란하면 심혈관 질환 예방에 좋다죠오늘부터 메리골드유정란과 함께1일 1란 실천해봅시다!오늘도 포스팅 읽어주셔서 감사합니다.
떡국,http://blog.naver.com/PostView.nhn?blogId=navely22&logNo=221274311475,"안녕하세요. 자취생 나초에요~보슬보슬 비가 내리는 날, 늦은 밤,뭐 먹지 고민하다, 오늘은 떡국을 만들어봅니다~야식으로 떡국이라니...!!싶겠지만,너어어무 간단한 저만의 떡국 레시피를 소개할게요~우선,재료를 준비해 봅니다!떡국 떡, 소고기, 다진 마늘, 달걀, 국간장, 그리고, 연두!맞아요! 그, 연두해요~ 연두해요~ 요리할 때 연두해요냉동 떡국 떡은 미지근한 물에 담가두어 줍니다.해동시키는 중이에요~국거리용으로 먹을 만큼 쓰기 위해 소고기를 썰어서냉동실에 보관해두니,요리할 때 너무 간편하더라구요~날달걀 2알~마지막에 풀어줄 거예요~^^이게 뭐지? 싶겠지만,다진 마늘입니다.....다진 마늘 역시 큐브 형태로 열려두니요리할 때마다 너무 간편해요,><그리고,양념 재료들~간단해도 너무 간단한 재료들이에요ㅋㅋㅋㅋㅋ너무 간단해서 쑥쓰럽기까지......ㅋㅋㅋㅋ이제 본격적으로,간단한 떡국 만들기 시작합니당!!!!우선,참기름에 소고기를 달달 볶아 줍니다!미역국 끓일 때처럼요~소고기들이 잘 익었구나~ 싶을 때,물을 넣어줍니다..!저는 처음에 별다방 머그잔으로 2잔 부어줬어요~이제 물을 끓여줘야 해요팔팔팔팔 끓여줍니다.그렇게 열심히 끓이다 보면, 불순물이 나올 거예요.완벽히 걷어 낼 순 없지만,그래도 나름 열심히 걷어 봅니다.다시, 맑아진 육수(?)에 떡국 떡을 투하! 해줍니다.이제 떡국이 되어 가는 순간입니다.떡국 떡이 들어가는 순간, 팔팔 끓던 육수는 다시 가라앉아요.전 지금 바로 다진 마늘을 넣어 줄 거예요.큰 이유는 없고,그냥 빨리 만들고 싶어서^^;;바로, 국간장을 넣어주면서 국물을 만들어줘요.서둘러야 해요. 빨리 먹고 싶으니깐요~바로 연두도 넣어줘요. 야식 만들 땐 스피드가 생명이죠!!!빨리 먹어야 하니깐요떡국이 잘 끓고 있는 동안,날달걀 2알을 잘 풀어 줍니다.잘 끓고 있는 떡국에 풀어둔 달걀을 골고루 부어 주세요.걸쭉해진 국물을 보세요.이미 다 먹어치운 후지만, 또 먹고 싶다아.....다시 팔팔 끓여주세요.고소한 맛을 더하기 위해,참기름도 한 번 둘러 주고요,그렇게 완성된 떡국 위에 깨까지 살포시 얹어주면,,초초초 간단 야식 떡국이 완성되었어요,,><만들고 나서 보니 야채가 아예 안 들어갔더라고요,어쩐지 너무 간단하다 싶었어요...ㅋㅋㅋㅋ하지만,자취생에게 복잡한 레시피는 사치인걸요..엄마표 김치랑 같이 냠냠 먹어줍니다.너무 간편하지만,내가 먹으니까 괜찮당>< 흐흐흐흐그렇게 지방 +1을 얻었습니다.........그래도, 맛있으면 0칼로리!!!그럼, 모두들 굳밤하세요~서이추 / 친추 / 소통 환영해요~"
떡국,http://blog.naver.com/PostView.nhn?blogId=mytofls7&logNo=221286981434,"안녕하세요 방구입니다 @_@지난 주말 맥주 생각이나서 안양 남도술상에서 맛있는 홍어삼합과 매생이 떡국을 먹고왔어요~~< 안양 남도술상 메뉴 >위에는 메뉴인데요!!남도술상 메뉴 중에서 가장 유명한 메뉴는 홍어삼합이라고해요 ㅎㅎ 그래서 저도 안양 홍어삼합 중 vip 스페셜과 매생이떡국을 주문해보았어요~~저는 저녁시간보다 조금 이른 시간에안양 남도술상에 다녀왔어요~제가 갔을 때는 4팀 정도 있었는데시간이 지날 수록 사람이 엄청 많이 오더라구요!! 안양말고도 다른 지점이 있던데 저도 다른 지점보고 한번 가보고싶다했었는데역시 인기가 많나봐용 ㅎㅎ 메인메뉴가 나오기 전 멸치랑 뻥튀기가 나와요!!치킨집가면 제가 치킨보다 더 많이 먹는게뻥튀기인데 뻥튀기와 멸치라니~이것만 있어도 술이 술술 들어가겠더라구용 ㅋㅋ 그리고 이건 안양 홍어삼합이 나오기 전 먼저 나온 소스인데요!!소스가 진짜 많다..!! 했는데소스가 이렇게 많은 이유가 있었어용 ㅋㅋ 이유는 밑에서 알 수 있어용~~짜잔..!! 이게 바로 VIP예요!!! 대박이쥬..이름이 왜 VIP 메뉴인지 알 수 있었는데요 정말 나올 때 비쥬얼보고 깜짝 놀랐어요!!푸짐 중에 왕 푸짐..!! ㅎㅎ 메인이라고 할 수 있는안양 홍어삼합 중 홍어부터 삼합에 빠질 수 없는 보쌈고기!!그리고 이건 요즘 제철이라고 하는 멸치무침이라고해요!!멸치무침은 처음 먹어봤는데 매콤하니 제철이라서 그런지 너무 맛있더라구요 ㅎㅎ 그리고 문어와 일반 오징어가 아닌!갑오징어, 전복까지 정말 푸짐 중에 푸짐..!종류도 종류지만 양도 완전 많이 나와요 ㅎㅎ 그리고 보쌈, 홍어삼합과 잘 어울리는 야채 종류도 배추쌈부터 당근, 양파 , 고추, 마늘까지나와서 내 취향대로 골라서 먹을 수 있어서 더욱 더 좋았답니다 ㅎㅎ 안양 남도술상 홍어삼합이 너무 맛있으니 안양 매생이떡국이더욱 더 기다려지더라구용 ㅋㅋ 위에 VIP 메뉴 중에 멸치무침이 있었는데요~너무 맛있어서 한그릇 더 주문했어요 ㅎㅎ 지금 멸치가 제철이라고 하니 남도술상 메뉴 중 고민되신다면 멸치무침 꼭 드셔보세용!!안양 홍어삼합, 안양 매생이떡국을 먹으니맥주를 안먹을 수가 없더라구용 ㅋㅋ 그래서 맥주도 주문해보았어요~~아까 소스가 다양하게 있던 이유!!바로바로 각 메뉴별로 먹는 소스가 다르기 떄문이죠 ㅎㅎ 오징어랑 문어는 초고추장에~그리고 전복은 초고추장에 찍어먹어도 맛있지만소금장에 콕 찍어 먹어보세요진짜 맛있어요!!!!!!그리고 남도술상 홍어삼합은 배추에 홍어, 보쌈고기, 김치그리고 자신만의 스타일대로 야채를 올려서 딱 먹으면 우왕...저 원래 삼합 못먹는데 오! 괜찮더라구요 ㅎㅎ 그리고 제가 완전 추천하는 안양 남도술상 메뉴 매생이떡국이예요!!!이건 안양 매생이떡국으로만 점심시간에 먹으러가고 싶은 메뉴 였어요술한잔 하기 좋은 곳!!단골될 것 같은 기분이예요~~♥* 위치 : 경기도 안양시 동안구 관평로305번길 63* 영업시간 : 오후 5시 - 새벽12시*전화번호 : 031-383-1112"
떡국,http://blog.naver.com/PostView.nhn?blogId=damin0533&logNo=221296038117,[떡국떡 요리]미역떡국 끓이는법사랑가득한집 미니사랑입니다덥다덥다해서 미역냉국 끓일려구 미역을 살짝 담궈 놨는데울신랑님 밥맛이 없다며밥 말고 다른게 먹고프다하신다냉동실에 떡국떡도 있겠다육수 만들어 놓은것도 냉동실에 얼려뒀겠다미역도 담궈놨겠다......해서 미역을 넣고 떡국  끓이기재료 (3인~4인분)종이컵과 어른밥숟가락 기준미역불린거2종이컵 떡국떡8종이컵 육수1500ml(육수가 없으면 그냥 물 사용도 가능하고 시판용 사골을 이용해도 괜찮다) 참기름2숟가락 다진마늘0.5숟가락 국간장1숟가락 새우젓2숟가락 달걀2개 대파조금 후추톡톡육수는 그냥 물을 사용해서 액젓으로 간을 맞춰도 괜찮고사골육수를 이용해 소금은보 간을 맞춰도 좋다육수를 좀 많이 내 놓고 냉동실에 넣어둔거 사용했다명태머리 대파뿌리 양파껍질 다시마 넣고 푹 끓여주심 잘 불려진 미역을 깨끗하게 씻어준 후꾸욱 짜준 후쫑쫑쫑 썰어준다미역국 끓일때보다 작은 크기로 잘라서 준비한다냉동고에 있는 떡국떡은 찬물에 담궈 불리던지떡국떡에 따라한번 씻은 후 바로 끓는 육수에 넣어도 잘 풀어지는 떡국떡도 있으니집에있는 떡국떡 상태에 따라 담궈 놓든아니면 한번 씻은 후 바로 사용하든지한다냉동고에 보관해 두었던 육수를 꺼내서 후다닥 녹여서 준비뭐~~전자랜지에 돌려주니 살짝 녹으심참기름2숟가락과 미역2종이컵을 넣고 국간장1숟가락을 넣어준다함께 달달달 볶아준다미역이 색상이 변할때까지달달달 볶아진 미역에 육수를 넣어준다육수를 넣고 간마늘0.5숟가락을 넣어준다보글보글 끓여주기보글보글 끓여지면 떡국떡을 넣어준다간은 새우젓으로 맞춰주었다처음에는 새우젓에서 새우를 많이 넣어 한숟가락 다음 한숟가락은 새우젓 국물을 넣어주었다새우젓에있는 새우를 많이 넣어주어야 시원한듯하다달걀2개를 어설프게 풀어준 후미역떡국이 끓어 오르면 달걀푼걸 살살 풀면서 넣어준다젓가락을 이용해서 달걀이 뭉치지않고 몽골몽골하게 해준다간을 본 후 싱거우면 새우젓국물이나 소금으로 간을 맞춰주고 짜면 물을 더 넣어준다떡국떡 요리미역떡국은 해장으로도 좋고 속이 아플때입맛없을때너무 편안하게 먹을수있다미역과 떡국이 어울러져서완전 한끼 식사로 완성한입 가득 올라오는 떡국과 미역 달걀 그리고 대파까지 어울러져서입안이 행복하다생일날 미역떡국 완전 좋다한살더 먹는 의미에서 떡국과 미역이 함께 어울러져서 ~~~ㅋㅋ
떡국,http://blog.naver.com/PostView.nhn?blogId=02sesang&logNo=221295717051,"요즘 휴게소가면 인기많아진 코너 소떡소떡파는곳이죠(이영자님 영향이 크겠죠?ㅋㅋ)신랑이 소세지 좋아하고 떡꼬치도 좋아하니까소떡소떡 당연히 좋아할거 같아서 해봤어요소떡소떡 소스부터 준비해봅니다소스재료 : 케찹2.5, 고추장1/2, 간장1/2올리고당2,설탕2/1,매실액1/2(울집 고추장 시판용 아니고 집 고추장이라 매실액넣어줬는데  시판용 고추장 사용하신다면매실액은 빼셔도 됩니다)모든 요리는 취향대로 하는게 정답이겠죠??요 소스도 맛보고 취향대로 첨가하세요샤사삭 섞어서 준비해두고메인재료 소세지 한봉지, 떡 준비합니다(집에 가래떡이 없어서 떡국떡으로 했답니다)소세지는 양쪽으로 두번씩 살짝 칼집 내주세요소세지, 떡국떡2개 요렇게 반복해서꼬치에 끼워줍니다가래떡 아니어도 비쥬얼 나오죠?? ^^재료준비는 모두 끝났고,이제 굽기만하면 완성되지욤~팬에 기름을 넉넉히(조금 많다싶게) 두르고소떡소떡 꼬치를 올려줍니다역쉬 기름에 치직치직 굽는소리는 좋아~소세지가 살짝 노릇하고 칼집낸 부분이살짝 벌어졌다 싶을때 준비한 소스를샤샤삭 발라준 후 조금더 구워줍니다(굽기도 취향대로 구워주는게 좋아요)음~  비쥬얼 짱짱!! 스멜 짱짱!!소스 안바른 두개는 먹을때 발라먹어보려고~우선 소스발라 구운거부터 먹겠슴돠떡이랑 소세지를 한꺼번에 먹어줘야죠ㅎㅎ떡국떡으로 하니까 바삭해서 완죤 좋더라눈~그리고 먹으면서 생각난건 소세지 없으면떡국떡으로 떡꼬치 만들어 먹으도완죤 괜찮겠다는 생각이 들더라구요~담엔 떡꼬치 도전!!!! (소스는 똑같이 ^^)소스 완죤 성공!! 내가 하고도 정말 감탄한ㅋㅋ소떡소떡 만들기 완죤~ 대성공!!!참고로 소스 안바르고 구웠다가먹을때 소스를 발라먹는거보다 저는 갠적으로구울때 발라서 굽는게 더~ 맛있구요~"
